pmid,relations
37546893,MESH:D003924!ZNF648!0.9988!Association;MESH:D002318!NOX3!0.9454!Association;MESH:D002318!GTF2H1!0.8688!Association;MESH:D002318!CACNA1E!0.9991!Association;MESH:D002318!HS3ST1!0.9842!Association;MESH:D003924!CACNA1E!0.9993!Association;MESH:D002318!ZNF648!0.9586!Association
39800815,MESH:D005910!PTCH2!0.9991!Association
39911173,MESH:D009394!COL4A5!0.9951!Association;MESH:D009394!COL4A4!0.896!Association;MESH:D009394!COL4A3!0.9997!Association
39929154,MESH:D053713!HFM1!0.9996!Association;MESH:D007006!HFM1!0.9958!Association;MESH:C565644!HFM1!0.9997!Association;MESH:D016649!HFM1!0.9997!Association
22471352,MESH:D006973!FCN3!0.9995!Association;MESH:D000075222!FCN3!0.9995!Association;MESH:D000075222!CD164L2!0.9996!Association;MESH:D003924!FCN3!0.9995!Association;MESH:D006973!C3!0.9993!Association;MESH:D006973!CD164L2!0.9996!Association;MESH:D006973!CD164L2!0.9987!Association;MESH:D000075222!CD164L2!0.8387!Association
32840624,MESH:D001068!CARTPT!0.9997!Association
39746837,MESH:D014126!CLDN19!0.9992!Association;MESH:D008268!CLDN19!0.9996!Association;MESH:D007674!CLDN19!0.9815!Association;MESH:D002921!CLDN19!0.7309!Association
39754783,MESH:D003638!SLC26A4!0.8493!Association;MESH:D034381!GJB2!0.5132!Association;MESH:D003638!GJB2!0.6677!Association
40119746,MESH:D004342!CYP1B1!0.9989!Association;MESH:D004342!ASRGL1!0.999!Positive_Correlation;MESH:D004342!SEC16B!0.9875!Association;MESH:D004342!OPLAH!0.9992!Association;MESH:D004342!SORCS2!0.9973!Association;MESH:D054198!ASRGL1!0.9952!Negative_Correlation;MESH:D004342!ATL2!0.9991!Association
40246775,MESH:D016638!ATAD3A!0.9997!Association;MESH:D000094602!ATAD3A!0.9996!Association;OMIM:617183!ATAD3A!0.9996!Association
29989002,MESH:D003924!RAD51AP2!0.8645!Association;MESH:D007676!NADK!0.9996!Association;MESH:D007676!RREB1!0.9995!Association;MESH:D003924!GRM8!0.9927!Association;MESH:D003924!PEX6!0.99!Association;MESH:D007676!PRX!0.9995!Association;MESH:D007676!APOL1!0.9995!Association;MESH:D003924!RREB1!0.983!Association;MESH:D007676!RAD51AP2!0.9975!Association;MESH:D003924!NADK!0.7607!Association;MESH:D007676!PEX6!0.9996!Association;MESH:D003924!PLEKHN1!0.9139!Association;MESH:D003924!PRX!0.9523!Association;MESH:D007676!PLEKHN1!0.9993!Association;MESH:D007676!GRM8!0.9994!Association;MESH:D003924!APOL1!0.9912!Association;MESH:D003924!RREB1!0.9965!Association;MESH:D007676!RREB1!0.4884!Association
34125832,MESH:D000071243!DISP3!0.7028!Association;MESH:D000071243!IL12RB2!0.9538!Association;MESH:D000071243!DISP3!0.9702!Association
35193007,MESH:D006943!ZYG11A!0.9997!Association;MESH:D003920!ZYG11A!0.9997!Association;MESH:C564219!ZYG11A!0.9995!Association;MESH:D006943!ZYG11A!0.9993!Association;MESH:D003920!ZYG11A!0.998!Association;MESH:C564219!ZYG11A!0.8807!Association
35932216,MESH:D019042!DPM3!0.9997!Association;MESH:D058494!DPM2!0.9991!Association;MESH:D009202!DPM3!0.9983!Association;MESH:D008607!DPM3!0.9996!Association;MESH:D058494!DPM1!0.9832!Association;MESH:D012640!DPM3!0.9997!Association;MESH:D056784!DPM3!0.9997!Association;MESH:D058494!DPM3!0.9996!Association;MESH:D009135!DPM3!0.9996!Association;MESH:D056784!DPM3!0.4542!Association;MESH:D009202!DPM3!0.6991!Association;MESH:D058494!DPM3!0.9971!Association;MESH:D008607!DPM3!0.5797!Association;MESH:D012640!DPM3!0.6128!Association
39814977,MESH:D051437!NUP93!0.9992!Association;MESH:D051436!NUP107!0.9973!Association;MESH:D009404!RGPD2!0.965!Association;MESH:D051437!NUP133!0.9842!Association;MESH:D009404!NUP160!0.8784!Association;MESH:D009404!NUP93!0.9986!Association;MESH:D009404!NUP133!0.997!Association;MESH:D051436!RGPD2!0.7916!Association;MESH:D051437!NUP85!0.9309!Association;MESH:D009404!NUP107!0.9986!Association;MESH:D051436!NUP85!0.9996!Association;MESH:D002311!NUP160!0.9996!Association;MESH:D051437!NUP107!0.9304!Association;MESH:D051436!NUP93!0.7636!Association;MESH:D009404!NUP85!0.862!Association;MESH:D002311!NUP93!0.9952!Association
40076958,MESH:D003324!APOE!0.4448!Association;MESH:D000072657!APOE!0.644!Association
28262088,MESH:D013313!OR2L13!0.9987!Association;MESH:D013313!OR11L1!0.999!Association
35962848,MESH:D001943!BCL2!0.9995!Association;MESH:D001943!GSK3B!0.9996!Association;MESH:D001943!MCL1!0.9994!Association;MESH:D001943!PI3!0.9185!Association;MESH:D001943!CDK11A!0.9987!Association;MESH:D009369!MRPS23!0.8529!Association;MESH:D001943!MRPS23!0.9991!Association;MESH:D001943!AKT1!0.9997!Association;MESH:D001943!BCL2L1!0.9981!Association;MESH:D001943!MRPS23!0.9995!Association
39664280,MESH:D012640!TBX19!0.9996!Association;MESH:C562707!TBX19!0.9996!Association;MESH:D007003!TBX19!0.9994!Association;MESH:D006130!TBX19!0.9994!Association;MESH:D009422!TBX19!0.9995!Association;MESH:D009123!TBX19!0.9989!Association;MESH:D007565!TBX19!0.9996!Association
40274437,MESH:D003866!Ephb2!0.9458!Association;MESH:D009765!Efnb2!0.9237!Association;MESH:D003866!Efnb2!0.9965!Association;MESH:D009765!Ephb2!0.9905!Association;MESH:D009765!EPHB2!0.9959!Association
39405114,MESH:D007008!CLCNKB!0.999!Association;MESH:D051437!CLCNKB!0.9913!Association;MESH:D007674!CLCNKB!0.9996!Association;MESH:C537653!CLCNKB!0.9997!Association
39716370,MESH:D008107!MTARC1!0.9991!Association
37746849,MESH:C566906!Dstyk!0.9995!Association;MESH:D000690!DSTYK!0.9926!Association;MESH:D004827!Dstyk!0.9994!Association;MESH:D009461!Dstyk!0.9991!Association;MESH:C536483!Dstyk!0.9996!Association;MESH:D009461!DSTYK!0.9997!Association;MESH:D004827!DSTYK!0.9997!Association;MESH:C566906!DSTYK!0.9995!Association
39483874,MESH:D006258!DNAJB4!0.9986!Association;MESH:C535683!DNAJB4!0.9992!Association;MESH:D012131!DNAJB4!0.999!Association;MESH:D018908!DNAJB4!0.9901!Association;MESH:D009127!DNAJB4!0.9993!Association;MESH:D009135!DNAJB4!0.9996!Association
39510533,OMIM:300972!MICOS10!0.992!Association;MESH:D028361!APOO!0.7754!Association;OMIM:300972!APOO!0.9839!Association;OMIM:251880!MICOS10!0.5779!Association;MESH:D028361!MICOS10!0.902!Association;OMIM:251880!APOO!0.5695!Association
40117665,MESH:D063646!NSUN4!0.9996!Association;MESH:D009447!NSUN4!0.9996!Association;MESH:D008479!NSUN4!0.9986!Association;MESH:D009369!NSUN4!0.7687!Association
40356407,MESH:D001943!KRT72!0.9885!Association;MESH:D001943!RFX5!0.9995!Association;MESH:D001943!ATF7!0.9383!Association
35215271,MESH:D000067877!ITGB3BP!0.9637!Association;MESH:D001321!DDR1!0.8796!Association;MESH:D000067877!MMP8!0.9995!Association;MESH:D001321!MMP8!0.8568!Association;MESH:D000067877!DDR1!0.9996!Association;MESH:D001321!EFCAB7!0.6633!Association;MESH:D000067877!EFCAB7!0.9922!Association;MESH:D001321!MMP8!0.7356!Association;MESH:D000067877!MMP8!0.9966!Association;MESH:D001321!GTF2H4!0.8846!Association;MESH:D000067877!GTF2H4!0.9941!Association
38425426,MESH:D013964!BRAF!0.9784!Association
39846712,MESH:C566999!UFC1!0.9997!Association;MESH:C536319!UFC1!0.9997!Association;MESH:D003711!UFC1!0.9996!Association
40173198,MESH:C537153!CLDN19!0.9008!Association;MESH:C537153!CLDN16!0.9722!Association
40317698,MESH:D007888!MRPS14!0.9997!Association
37203300,MESH:D006470!MMP13!0.9997!Association;MESH:D006470!GOT2!0.9995!Association;MESH:D006470!SUSD3!0.9994!Association;MESH:D001281!SUSD3!0.9807!Association;MESH:D006470!F10!0.9994!Association;MESH:D001281!F10!0.9846!Association;MESH:D006470!PRF1!0.6321!Association;MESH:D006470!POU2F3!0.9304!Association;MESH:D006470!PRKAG2!0.9474!Association;MESH:D001281!PRKAG2!0.7461!Association;MESH:D006470!NCMAP!0.9451!Association
40038836,OMIM:610141!RIN3!0.9148!Association
40197849,MESH:D002289!EGFR!0.9958!Association;MESH:D055752!MYO15A!0.8885!Association;MESH:D055752!TP53!0.9994!Association;MESH:D055752!PTCH2!0.5505!Association;MESH:D000077192!RB1!0.9836!Association;MESH:D055752!COL22A1!0.9805!Association;MESH:D000077192!MYO15A!0.7701!Association;MESH:D000077192!TP53!0.999!Association;MESH:D000077192!EGFR!0.999!Association;MESH:D055752!EGFR!0.9997!Association
32193514,MESH:D003865!LINC01360!0.9972!Association;MESH:D003865!DRD2!0.9991!Association;MESH:D003865!FLOT1!0.9989!Association;MESH:D003865!AKT1!0.9525!Association
36964802,MESH:D009216!XYLT1!0.9992!Association;MESH:D009216!TNFRSF21!0.9994!Association;MESH:D009216!ARR3!0.9992!Association;MESH:D009216!ZNF644!0.9985!Association;MESH:D009216!NDUFAF7!0.9993!Association;MESH:D009216!P4HA2!0.9967!Association;MESH:D009216!CPSF1!0.999!Association;MESH:D009216!ARR3!0.9557!Association;MESH:D009216!NDUFAF7!0.5676!Association;MESH:D009216!TNFRSF21!0.6817!Association;MESH:D009216!CPSF1!0.6947!Association;MESH:D009216!ZNF644!0.7435!Association;MESH:D009216!XYLT1!0.8561!Association
39278391,MESH:D005124!ADAMTSL4!0.9997!Association;MESH:D007905!ADAMTSL4!0.9996!Association;MESH:D004479!ADAMTSL4!0.9997!Association
39833541,MESH:D009123!PIEZO1!0.5413!Association;MESH:D003240!FKBP14!0.9995!Association;MESH:D018908!CLCN1!0.9995!Association;MESH:D059952!CLCN1!0.5293!Association;MESH:D053447!CLCN1!0.9671!Association;MESH:D009123!ATP1A4!0.9973!Association;MESH:D053447!MUSK!0.9991!Association;MESH:D059952!RYR1!0.4861!Association;MESH:D009123!GRIN2C!0.9984!Association;MESH:D009123!ORAI1!0.9974!Association;MESH:D009123!RYR1!0.9988!Association;MESH:D009123!CLCN1!0.9988!Association;MESH:D018908!MUSK!0.9996!Association;MESH:D009123!MUSK!0.9837!Association;MESH:D056887!MUSK!0.6059!Association;MESH:D059952!MUSK!0.6924!Association
